INSP_VIOL_SHIPPER_ID	INSP_VIOLATION_ID	SHIPPER_NAME	SHIPPER_STREET	SHIPPER_CITY	SHIPPER_STATE	SHIPPER_ZIP_CODE	SHIPPER_FIRST_BYTE	SHIPPER_DOT_NUMBER	PART_NO	PART_NO_SECTION	PART_SECTION_ID
293843	222513218	OMG PARTNERS INC	705 N TULLY ROAD	TURLOCK	CA	95380		2920979	172	600(c)	9579
293844	222515265	MARINE EQUIPMENT & SUPPLY COMPANY	1401 METROPOLITAN AVENUE	THOROFARE	NJ	08086		381851	172	202(b)	8596
293845	222516028	US ADVANCE TRANSPORTATION INC	407 LAKE HOWELL ROAD SUITE 1017	MAITLAND	FL	32751		1965782	173	24(b)(1)	9589
293856	222520070	A-1 FIREWORKS	24341 HWY 10 EAST	OLA	AR	72853		2448383	172	502(a)(2)	8681
293858	222522238	HIGHWAY TRANSPORT CHEMICAL LLC	PO BOX 50068	KNOXVILLE	TN	37950-0068		41216	172	201(a)(4)	8588
293859	222522793	KENAN TRANSPORT LLC	4366 MT PLEASANT ST NW	N CANTON	OH	44720		90831	172	516(c)(5)	9575
293862	222525787	FABRICLEAN SUPPLY OF DALLAS LTD	8301 AMBASSADOR ROW	DALLAS	TX	75247			172	202(a)(2)	8592
293867	222531222	XPO LOGISTICS FREIGHT INC	2211 OLD EARHART ROAD	ANN ARBOR	MI	48105-2751		241829	172	504(a)	8682
293868	222531330	UNIVAR USA, INC	3075 HIGHLAND PKWY STE 200	DOWNERS GROVE	IL	60515		28633	172	203(k)	8617
293870	222531867	PETER TRUCKING LLC	38500 WEBB DR	WESTLAND	MI	48185		2496662	172	502(a)(1)	8680
293873	222532710	H & J SERVICES LLC	8330 RAYNOR AVE	FRANKSVILLE	WI	53126		1619733	172	400(a)	8664
293877	222534682	CALFRAC WELL SERVICES	717-17 STREET SUITE 1445	DENVER	CO	80202		980037	172	401	8665
293878	222534984	PRESTIGE TRANSPORTATION INC	8606 HEMLOCK AVENUE	FONTANA	CA	92335		2374229	172	502(a)(1)	8680
293879	222536401	PCSD CARLISLE	1301 DISTRIBUTION DRIVE	CARLISLE	PA	17013			172	504(a)	8682
293880	222538229	OLD DOMINION FREIGHT LINE INC	500 OLD DOMINION WAY	THOMASVILLE	NC	27360		90849	172	301(d)	8626
293881	222548040	ARGUELLO TRANSPORT LLC	7550 SIMMONS LANE	BAKERSFIELD	CA	93313		828356	172	516(c)(5)	9575
293885	222550793	GREENWOOD MOTOR LINES INC	600 GILLAM ROAD	WILMINGTON	OH	45177		63391	172	203(b)	8600
293887	222552345	R H FOSTER ENERGY LLC	PO BOX 161	HAMPDEN	ME	04444		257800	173	24(b)(1)	9589
293889	222552530	R MOSLOWSKI  EXCAVATING INC	105 MERRICK RD	ROBBINSVILLE	NJ	08691			172	407	10904
293893	222554183	SWISSPORT USA INC	6450 25TH ST	MIAMI	FL	33122		1793325	172	600(c)	9579
293894	222554710	BOYKIN CONSTRUCTION INC	116 W. CENTER ST	MINNEOLA	FL	34715		820125	172	516(a)	9571
293898	222558248	WORL'S LIQUID NITROGEN INC	POST OFFICE BOX 1810	ELFERS	FL	34680		861039	172	604	21459
293901	222558742	KENAN TRANSPORT LLC	4366 MT PLEASANT ST NW	N CANTON	OH	44720		90831	172	202(a)(4)	8594
293902	222558889	AUTOMOTIVE ASSOCIATES	2001 NW 15TH AVE BAY 104	POMPANO BEACH	FL	33069			172	202(a)(5)	8595
293903	222558930	DIVERSIFIED PURE CHEM LLC	11050 SOUTH HIGHWAY 287	RHOME	TX	76078		2327429	172	502(a)(1)	8680
293904	222558991	S & B LOGISTICS INC	15825 COTSWOLD CT	DAVIE	FL	33331-3463		1225225	177	823A	1789
293905	222559119	FALCONPRO INDUSTRIES INC.	1690 WEST 40TH ST.	HIALEAH	FL	33012			172	600(c)	9579
293906	222560922	TRANSPORTATION SERVICES UNLIMITED INC	3901 NW 115TH AVE	MIAMI	FL	33178		781517	172	600(c)	9579
293907	222560951	LAND & SEA PETROLEUM HOLDINGS INC	6710 NW 15 WAY	FORT LAUDERDALE	FL	33309		1680885	177	823A	1789
293908	222561280	HALEAKALA CONSTRUCTION INC	5758 TAYLOR ROAD	NAPLES	FL	34109		829073	172	502(a)(1)	8680
293909	222561806	ROSE INDUSTRIES	6030 ALMOND BLUFF PASS	FORT WAYNE	IN	46804			172	502(a)(1)	8680
293911	222562599	SAMS III LLC	2680 HWY 17 SOUTH	CRESCENT CITY	FL	32112		2461507	172	600(c)	9579
293918	222568767	POINDEXTER EXCAVATING INC	P O BOX 36399	INDIANAPOLIS	IN	46236-0399		726483	172	600(c)	9579
293919	222569122	LUELLEN LP GAS INC	2236 N WILBUR WRIGHT RD	MOORELAND	IN	47360		2251927	172	200(a)	8586
293921	222569841	PILOT TRAVEL CENTERS LLC	P O BOX 10146	KNOXVILLE	TN	37939-0146		91805	172	328(d)	263071
293927	222572779	RAUCH TRUCKING CO INC	1550 SOLDIERS HOME WEST CARROLLTON ROAD	DAYTON	OH	45417		771701	172	516(c)(6)	9576
293928	222572890	CABB NORTH AMERICA	6969 TIDEWATER DRIVE	NORFOLK	VA	23509			172	202(b)	8596
293934	222577632	KELLEY TRUCKING INC	6201 MCINTYRE	GOLDEN	CO	80403		282706	172	516(c)(6)	9576
293935	222578104	CAMPO & POOLE DISTRIBUTING LLC	PO BOX 309	ONTARIO	OR	97914		2290479	172	516(c)(6)	9576
293936	222578112	NEW BERN TRANSPORT CORPORATION	1111 WESTCHESTER AVENUE	WHITE PLAINS	NY	10604		692947	173	24(b)(1)	9589
293938	222580893	TRANSPORTES SANTA MARIA EXPRESS SA DE CV	2112 S SHARDY RD STE 3	MISSION	TX	78572		3009085	173	24(b)(1)	9589
293939	222588079	ORANGE COURIER INC	3731 WEST WARNER AVENUE	SANTA ANA	CA	92704		710576	172	504(a)	8682
293940	222588168	SANTA MARIA TOWING INC	715 WEST CENTURY	SANTA MARIA	CA	93455		2734031	172	600(c)	9579
293941	222588864	HERIBERTO JUAREZ TRUCKING INC	13195 MENLO ST	SAN LEANDRO	CA	94577		1015343	172	504(a)	8682
293942	222589605	LIFECOM INC	5081 ARGOSY AVE	HUNTINGTON BEACH	CA	92649		1285936	172	202(a)(5)	8595
293943	222589884	KAG WEST	4076 SEAPORT BLVD	WEST SACRAMENTO	CA	95691		134406	172	334	8662
293949	222593969	AIRGAS USA LLC	31 N PEORIA AVENUE	TULSA	OK	74120		299712	172	202(a)(1)	8591
293951	222595406	ANGCO INC	1075 N RONALD REAGAN BLVD ST D	LONGWOOD	FL	32750		2572397	172	200(a)	8586
293952	222596252	VIGAS INCORPORATED	812 ATLANTA HWY SE	WINDER	GA	30680		978999	172	516(c)(6)	9576
293954	222598088	AKZO NOBEL FUNCTIONAL CHEMICALS LLC	2153 LOCKPORT-OLCOTT RD  RT 78	BURT	NY	14028		20543	172	504(a)	8682
293955	222598189	OAKLEY TRANSPORT INC	101 ABC ROAD	LAKE WALES	FL	33859		281321	172	604	21459
293956	222598334	EXTREME NITROGEN LLC	204 ATHANIA PKWY	METAIRIE	LA	70001		3030736	172	519	9578
293957	222598723	FRANKLIN ALUMINUM							172	203(a)	8599
293959	222600424	ALTOM CANADA ULC	280 WOOLWICH STREET - UNIT 402	BRESLAU	ON	N0B 1M0		2983515	172	504(a)	8682
293960	222600701	ESTES EXPRESS LINES	3901 W BROAD ST	RICHMOND	VA	23230		121018	172	502(a)(1)	8680
293961	222600828	UNIVAR USA INC	3075 HIGHLAND PKWY STE 200	DOWNERS GROVE	IL	60515-5560		28633	172	202(a)(2)	8592
293962	222601560	LANDSTAR INWAY INC	13410 SUTTON PARK DRIVE SOUTH	JACKSONVILLE	FL	32224-5270		216939	172	504(a)	8682
293964	222603272	TOLEDO REFINING COMPANY	1819 WOODVILLE RD	OREGON	OH	43616			172	322(b)	8647
293966	222615090	UNION PACIFIC RAILROAD COMPANY	1400 DOUGLAS ST STOP 1020	OMAHA	NE	68179-1020		53433	172	516(c)(6)	9576
293968	222617654	LINDEN BULK TRANSPORTATION LLC	4200 TREMLEY POINT ROAD	LINDEN	NJ	07036		2897186	172	302(a)	8628
293972	222617733	FOULKS SERVICE INC	188 ROUTE 70	MEDFORD	NJ	08055-2382		2909571	172	502(a)(1)	8680
293973	222618137	QUOGUE SINCLAIR FUEL INC	161 WEST MONTAUK HWY	HAMPTON BAYS	NY	11946		1129531	172	516(c)(6)	9576
293974	222618141	GENERAL ENVIRONMENTAL SERVICES INC	PO BOX 1116	WYANDANCH	NY	11798-0116		1010259	172	600(c)	9579
293975	222619028	JOYCE BEER GAS INC	36 MOUNTAINVIEW AVE	ARDSLEY	NY	10502		860255	172	203(c)(1)	8601
293976	222619078	T W SMITH CORP	885 MEEKER AVE	BROOKLYN	NY	11222		42301	172	400(a)	8664
293979	222623496	SOUTHERN OIL TRANSPORT LLC	2008 FRANKE COURT	AUGUSTA	GA	30909-9103		857239	173	24(b)(1)	9589
293983	222628314	MIDWEST POOL SUPPLY CO	P O BOX 620526	MIDDLETON	WI	53562-0526		407786	172	331C	396307
293984	222629099	CONSUMER GROUP	12090 SAGE POINT CT	RENO	NV	89506			172	604	21459
293986	222640135	UPS GROUND FREIGHT INC	1000 SEMMES AVE	RICHMOND	VA	23218-1216		121058	172	303(a)	8631
293989	222640698	SITE MAINTENANCE EASTERN SHORE LLC	127 DIXON ST	SELBYVILLE	DE	19975		1473776	172	600(c)	9579
293990	222640700	FRANCIS O DAY CO INC	850 EAST GUDE DRIVE SUITE A	ROCKVILLE	MD	20850		286446	172	516(c)(6)	9576
293992	222642125	SKIP MCKEAN PETROLEUM TRANSPORT INC	20 HALL AVE	HENNIKER	NH	03242		514249	172	516(a)	9571
293993	222642127	LINDE GAS NORTH AMERICA LLC	200 SOMERSET CORPORATE BLVD  SUITE 7000	BRIDGEWATER	NJ	08807		107740	172	203(m)	383367
293994	222643312	MATHESON-TRIGAS INC	909 LAKE CAROLYN PARKWAY SUITE	IRVING	TX	75039		314842	172	202(b)	8596
293995	222643699	FIRST CHEMICAL CORP	1001 INDUSTRIAL ROAD	PASCAGOULA	MS	39581			177	817E	3363
293996	222645422	DC HAULING INC	4034 ROBINWOOD CIRCLE	BRYANT	AR	72022		2348478	173	24(b)(1)	9589
293997	222645746	SOCHEM SOLUTIONS, INC.	3125 S. BURNSIDE AVENUE	GONZALES	LA	70707			172	201(a)(1)	8587
293999	222648264	GREATWIDE AMERICAN TRANS-FREIGHT LLC	2150 CABOT BLVD WEST	LANGHORNE	PA	19047		753551	172	600(c)	9579
294001	222649959	USF HOLLAND LLC	700 S WAVERLY	HOLLAND	MI	49423		75806	172	504(a)	8682
294002	222650114	LAWRENCE M CLARKE INC	50850 BEMIS ROAD	BELLEVILLE	MI	48111		347619	172	600(c)	9579
294008	222652338	WESTERN REFINING SOUTHWEST INC	1250 W WASHINGTON ST	TEMPE	AZ	85281		154090	173	24(b)(1)	9589
294009	222652385	MEXICHEM FLUOR INC	4990 B ICI ROAD	ST GABRIEL	LA	70776			172	328(d)	263071
294011	222663874	SAN JOAQUIN SUPPLY COMPANY	2825 S ELM AVE  APT 103	FRESNO	CA	93706		2732586	172	502(a)(1)	8680
294013	222664504	CENTRAL TRANSPORT LLC	12225 STEPHENS ROAD	WARREN	MI	48089		661173	172	502(a)(1)	8680
294014	222666331	SAMUEL CORALUZZO CO INC	1713 NORTH MAIN RD	VINELAND	NJ	08360		156123	172	516(c)(6)	9576
294015	222666590	WELNAS EXPRESS LLC	306 DEY GROVE RD	MONROE TWP	NJ	08831		2380009	172	201(d)	8590
294016	222666624	MANSFIELD OIL CO	P O BOX 187	COLUMBUS	NJ	08022-0187		371966	172	516(c)(6)	9576
294018	222666845	STAR TANK LINES INC	168 SOUTH MAIN STREET	PHILLIPSBURG	NJ	08865		1404378	172	328(d)	263071
294021	222670564	KINDER MORGAN DELTA TERMINAL	3540 RIVER ROAD	HARVEY	LA	70058			173	24(b)(1)	9589
294022	222670766	ALON USA	PO BOX 453	KROTZ SPRINGS	LA	70750			172	202(a)(2)	8592
294023	222671721	PETERS IV CHS	1923 STROMBOLI AVE	CHARLESTON	SC	29405			172	504(a)	8682
294025	222672134	ESTENSON LOGISTICS LLC	560 W BROWN RD SUITE 3001	MESA	AZ	85201-3225		801828	172	504(a)	8682
294026	222672266	CONTRACT TRANSPORTATION SYSTEMS CO	101 PROSPECT AVENUE NW	CLEVELAND	OH	44115-1093		188891	172	504(a)	8682
294028	222674195	THE WINE GROUP	17000 E. HIGHWAY 120	RIPON	CA	95366			172	202(a)(3)	8593
294030	222683112	M K S DODSON	50557 WILDHORSE RD	KING CITY	CA	93930		1179690	172	328(d)	263071
294032	222686470	BRODEUR'S OIL SERVICE INC	P O BOX 602	MOOSUP	CT	06354		482194	172	504(a)	8682
294033	222686878	MARCHETTI CORP	367 LINCOLN AVE	SAUGUS	MA	01906		673244	172	302(a)	8628
294034	222687104	YRC INC	10990 ROE AVENUE	OVERLAND PARK	KS	66211		71821	172	504(a)	8682
294035	222687240	BALTIMORE TANK LINES INC	180 EIGHTH AVENUE	GLEN BURNIE	MD	21061		84666	172	502(a)(1)	8680
294038	222688578	JERSEY OIL PRODUCT INC	2030 SOUTH WOOD AVE	LINDEN	NJ	07036		1494789	172	516(c)(6)	9576
294039	222688588	RHOADS METAL WORKS INC	1551 JOHN TIPTON BLVD	PENNSAUKEN	NJ	08110		928059	172	407	10904
294040	222688601	JERSEY CENTRAL POWER & LIGHT CO	4295 E146 STREET FLEETSVC-MIAX	CLEVELAND	OH	44128		411955	172	400(a)	8664
294041	222688609	EASTMAN KODAK	100 LATONA ROAD	ROCHESTER	NY	14650			172	516(c)(2)	9573
294043	222688655	STAR TANK LINES INC	168 SOUTH MAIN STREET	PHILLIPSBURG	NJ	08865		1404378	172	516(c)(6)	9576
294045	222689317	CENTRAL FARM SERVICE	PO BOX 68	TRUMAN	MN	56088		509077	172	302(a)	8628
294046	222691912	CONTRACT TRANSPORTATION SYSTEMS CO	101 PROSPECT AVE NW 7 GH	CLEVELAND	OH	44115		188891	172	504(a)	8682
294048	222693412	OILFLOW PRODUCTION CHEMICALS	245 ACADIAN PARK DRIVE	RACELAND	LA	70394		2403836	172	502(a)(1)	8680
294049	222693604	AMERIFIELD INC	3723 N MAIN ST	CLEBURNE	TX	76033		2998141	172	502(a)(2)	8681
294050	222694024	EARNHEART PROPANE LLC	12788 W CO RD 60	MARSHALL	OK	73056		1917147	172	516(c)(6)	9576
294052	222694075	PATRIOT CHEMICALS & SERVICES LLC	11506 STATE HWY 7	RATLIFF CITY	OK	73481		2038592	173	24(b)(1)	9589
294054	222694607	SHIELDS TRANSPORTATION LLC	1004 ROSEDALE DR	PONCA CITY	OK	74604		2255958	172	516(c)(6)	9576
294056	222695027	LUGREG TRUCKING LLC	22476 N 2860 RD	KINGFISHER	OK	73750		542701	172	502(a)(1)	8680
294057	222695248	CP3 ENTERPRISES	13112 NS 3500	MAUD	OK	74854		1689496	172	504(a)	8682
294058	222695415	TROON SERVICES LLC	6202 STATE HIGHWAY 42 NORTH	KILGORE	TX	75662		1581774	172	604	21459
294061	222698594	DELTA GASES INC	2340 VERNA AVE	MARYLAND HEIGHTS	MO	63043		635868	172	202(a)(1)	8591
294069	222702544	AMERIGAS PROPANE LP	P O BOX 858	VALLEY FORGE	PA	19482		388004	172	328(d)	263071
294070	222709491	SB ENVIRONMENTAL LOGISTICS INC	701 S GIFFORD AVE STE 109	SAN BERNRDNO	CA	92408		3208048	172	302(a)	8628
294072	222711819	REX FUEL OIL COMPANY INC DANIEL J KEARNEY JR	290 YARDLEY AVE	FALLSINGTON	PA	19054		1551590	172	516(c)(6)	9576
294073	222711821	ENERGY EXPRESS LLC	2136 BRISTOL PIKE	BENSALEM	PA	19020		2516401	172	516(c)(6)	9576
294074	222711894	S E K CONSTRUCTION LLC	5650 OLD PHILADELPHIA PIKE	GAP	PA	17527		1327044	173	312	396314
294076	222713842	SUGAR FARMS COOP	POST OFFICE BOX 408	LOXAHATCHEE	FL	33470-0408		806696	177	817E	3363
294078	222716380	JAMES R FINCHER TIMBER CO INC	450 STATELINE RD	WILMER	AL	36587		237407	172	516(c)(6)	9576
294079	222717543	SOUTHEAST MILK	1950 SE HWY 484	BELLEVIEW	FL	34420			172	202(a)(2)	8592
294080	222718191	TECH AIR OF SOUTH FLORIDA	4500 SW 74TH AVE	MIAMI	FL	33155		1309846	172	504(a)	8682
294081	222718431	LYNCH OIL COMPANY INC	PO BOX 450669	KISSIMMEE	FL	34745-0669		153956	172	200(a)	8586
294082	222718556	NELSON LOPEZ BENITEZ	604 CEDAR BEND CIR APT 205	ORLANDO	FL	32825			172	504(a)	8682
294083	222719035	DISTTECH LLC	4366 MT PLEASANT STREET NW	NORTH CANTON	OH	44720		120699	172	516(a)	9571
294085	222719337	DAVID MANCINI AND SONS INC	2601 WILES ROAD	POMPANO BEACH	FL	33073		2131543	172	516(c)(6)	9576
294086	222719390	AMERIGAS PROPANE LP	P O BOX 858	VALLEY FORGE	PA	19482		388004	172	202(a)(5)	8595
294088	222719906	FLORIDA PROPANE PARTNERS LLC	115 B SOLANA ROAD	PONTE VEDRA	FL	32082		1437376	172	600(c)	9579
294089	222721399	GRAND ISLE SHIPYARD	PO BOX 820	GALLIANO	LA	70354		617509	172	202(a)(3)	8593
294094	222724122	OLD DOMINION FREIGHT LINE INC	500 OLD DOMINION WAY	THOMASVILLE	NC	27360		90849	177	823A	1789
294095	222724832	AVANTOR PERFORMANCE MATERIALS LLC	7001 MARTIN LUTHER KING BLVD	PARIS	KY	40361			172	504(a)	8682
294098	222727605	CLEAN HARBORS ENVIRONMENTAL SERVICES INC	PO BOX 9149	NORWELL	MA	02061		180743	172	502(a)(1)	8680
294099	222733438	CORREO INTERNATIONAL TRUCKING INC	8580 AVENIDA DE LA FUENTE STE C	SAN DIEGO	CA	92154		531062	172	516(c)(5)	9575
294100	222734488	MALMGREN TRUCKING INC	PO BOX 239	AURORA	UT	84620		260400	172	516(c)(6)	9576
294102	222739989	EMERSON SEAFOOD INC	215 60TH STREET	BROOKLYN	NY	11220		1858991	172	200(a)	8586
294107	222746283	WESTERN MARKETING INC	PO BOX 147	ABILENE	TX	79604-0147		424767	172	202(a)(5)	8595
294109	222747365	SWIFT TRANSPORTATION CO OF ARIZONA LLC	2200 S 75TH AVE	PHOENIX	AZ	85043		54283	172	502(a)(1)	8680
294110	222748509	A & A TANK TRUCK CO	3230 BART CONNER DR	NORMAN	OK	73072		362492	172	516(c)(6)	9576
294112	222750399	HAROLD D GABEL	301 W SYCAMORE	NESS CITY	KS	67560-1830		277130	172	328(d)	263071
294113	222750976	CLYDE'S CONSTRUCTION, LLC	107 MARGARETTA DR	EATONTON	GA	31024			172	600(c)	9579
294115	222751633	LANDSTAR RANGER INC	13410 SUTTON PARK DRIVE SOUTH	JACKSONVILLE	FL	32224		241572	172	201(a)(1)	8587
294116	222754560	FARMERS UNION CO-OP TRANSPORT INC	PO BOX 160	STETSONVILLE	WI	54480		100256	172	328(d)	263071
294119	222755176	CHEMICAL TRANSPORTATION INC	POB 397	RILLITO	AZ	85654-0397		187957	172	328(d)	263071
294120	222755174	WRR ENVIRONMENTAL SERVICES	5200 RYDER RD	EAU CLAIRE	WI	54701			173	24(b)	9588
294122	222755853	DENIS B TRUCKING INC	201 N BELMONT ST #207	GLENDALE	CA	91302		2963623	172	334	8662
294123	222755942	NEXKEMIA PETROCHEMICALS INC	24 BELLEVUE	MANSONVILLE	PQ	J0E1X0			172	201(d)	8590
294125	222757686	PETRO CHEMICAL TRANSPORT LLC	4366 MT PLEASANT STEET NW	NORTH CANTON	OH	44720		192679	172	516(c)(6)	9576
294132	222772009	HL MOTOR GROUP INC	391 CREDITSTONE ROAD	CONCORD	ON	L4K 1N8		2274502	172	202(a)(1)	8591
294140	222774726	MATHESON-TRIGAS INC	909 LAKE CAROLYN PARKWAY SUITE	IRVING	TX	75039		314842	172	400(a)	8664
294142	222774737	SAMUEL CORALUZZO CO INC	1713 NORTH MAIN RD	VINELAND	NJ	08360		156123	172	516(c)(6)	9576
294143	222774989	SAN-TEC INC	1420 EAST LINDEN AVENUE	LINDEN	NJ	07036		2050207	172	504(a)	8682
294144	222775121	LIGHTHOUSE FUEL TRANSPORT	6 REGENCY WAY	MANALAPAN	NJ	07726		2534482	173	24(b)(1)	9589
294146	222775593	OV OIL INC	130-26 91ST AVENUE	RICHMOND HILL	NY	11418		2392629	172	202(a)(4)	8594
294148	222779470	ROADRUNNER TRANSPORTATION SERVICES INC	4900 SOUTH PENNSYLVANIA AVENUE	CUDAHY	WI	53110		242009	172	504(a)	8682
294151	222780987	AIRGAS USA LLC	31 N PEORIA AVENUE	TULSA	OK	74120		299712	172	407	10904
294154	222783826	SAK CONSTRUCTION LLC	864 HOFF RD	O'FALLON	MO	63366		1714460	172	504(a)	8682
294156	222785146	PALMETTO PROPANE FUELS AND ICE INC	131 W CHURCH ST	BATESBURG	SC	29006		354670	173	24(b)(1)	9589
294157	222785928	CROWN LIFT TRUCKS	40-44 S WASHINGTON ST	NEW BREMEN	OH	45869		103447	172	201(d)	8590
294158	222786030	EMD PERFORMANCE MATERIALS	1429 HILLDALE AVE.	HAVERHILL	MA	01832			172	301(a)(1)	385686
294160	222787168	SUNFLOWER HOMES LTD	1625 EAST NORTH STREET	SALINA	KS	67401		562889	172	302(a)	8628
294161	222787333	AMERIGAS PROPANE LP	460 N GULPH ROAD	KING OF PRUSSIA	PA	19406		388004	172	504(a)	8682
294162	222787396	CHEMICAL SOLVENTS INC	3751 JENNINGS RD	CLEVELAND	OH	44109			172	504(a)	8682
294163	222787399	MICHIGAN BATTERY EQUIPMENT	2612 LAVELLE RD	FLINT	MI	48504			172	504(a)	8682
294165	222787636	SMART GLOBAL LOGISTICS						2369314	172	502(a)(1)	8680
294166	222787677	HENKEL US OPERATIONS CORP	23343 SHERWOOD	WARREN	MI	48091			172	516(c)(1)	9572
294167	222788966	SUTTLES TRUCK LEASING INC	P O BOX 129	DEMOPOLIS	AL	36732-0129		226673	172	328(d)	263071
294168	222791965	LARSEN WAREHOUSING & DISTRIBUTION INC	11685 E 53RD AVE	DENVER	CO	80239		155329	172	504(a)	8682
294169	222792294	LORCHEM INDUSTRIES INC	150 RUE AIME-VINCENT	VAUDREUIL	PQ	J7V5V5			172	519	9578
294170	222792495	GIBSON ENERGY US INC	1440 PORT OF TACOMA RD SUITE B	TACOMA	WA	98421		561052	172	328(c)	8657
294171	222792526	NORCO INC	1125 W AMITY	BOISE	ID	83705		62599	173	24(b)(1)	9589
294172	222793739	BRENNTAG PACIFIC INC	5700 NW FRONT AVE	PORTLAND	OR	97210			172	201(a)(1)	8587
294178	222797115	SERVICIOS DE LOGISTICA Y EXPEDITADOS INTERNACIONALES SA DE RL DE CV	PO BOX 219	MCALLEN	TX	78505		2725169	172	200(a)	8586
294179	222806715	FABRICACIONES Y MONTAJES METALICOS	CARRETERA A SAN LUIS KM 10.5	MEXICALI	BN	MEXICO			172	202(b)	8596
294180	222808374	MOHSEN TRANSPORTATION INC	3213 MISSION AVE	OCEANSIDE	CA	92058		2018502	172	334	8662
294182	222814610	ECOLABS	8300 CAPITAL DRIVE	GREENSBORO	NC				172	202(a)(4)	8594
294183	222815894	H O C TRANSPORT COMPANY	1569 INDUSTRIAL PKWY	AKRON	OH	44310		302119	173	24(b)(1)	9589
294185	222816736	THE CLOROX CO	1319 PERRYMAN RD	ABERDEEN	MD	21001			172	203(c)(2)	8602
294187	222817384	D.P.	22 STEIN AVE	WALLINGTON	NJ	07057			172	200(a)	8586
294188	222818654	DEPLOY OPS CHRISTINE ORTIZ	407 FS ROAD 38 BLDG 1901	FORT STEWART	GA	31314			173	33(a)	9609
294189	222820717	ULTRA AVIATION SERVICES	PO BOX 668080	MIAMI	FL	33166			172	600(c)	9579
294190	222820939	CONNOR'S JET AGE FUEL INC	519 PENNSYLVANIA AVE	CLEARWATER	FL	33755		1331362	172	516(c)(6)	9576
294191	222822087	B LINE CARRIERS INC	329 W JEFFERSON ST	BROOKSVILLE	FL	34601		818494	172	200(a)	8586
294192	222822597	MORGAN & HUNT OIL CO	PO BOX 147	ROME	GA	30162		229206	172	504(a)	8682
294193	222825895	HABELINA TRANSPORT LLC	8900 RESEARCH PARK DR APT 811	SPRING	TX	77381-5239		3096915	172	516(c)(5)	9575
294194	222826177	BAKER PETROLITE LLC	12645 WEST AIRPORT BLVD	SUGARLAND	TX	77478		312743	172	504(a)	8682
294199	222828970	BEMIDJI CERTIFIED AUTO	1755 PAUL BUNYAN DR NW,	BEMIDJI	MN	56601			172	400(a)	8664
294200	222829006	TEMP EXCEL PROPERTIES LLC	17725 VOLBRECHT ROAD	LANSING	IL	60438		344559	172	201(d)	8590
294201	222830582	KOP-COAT INC	5137 SOUTHWEST AVE	ST LOUIS	MO	63110			172	202(a)(5)	8595
294203	222831277	VIKING CHEMICAL COMPANY	P O BOX 1595	ROCKFORD	IL	61110-0095		131932	172	502(a)(1)	8680
294207	222835008	SAVAGE FUELING CORPORATION	901 WEST LEGACY CENTER WAY	MIDVALE	UT	84047		1275877	172	516(c)(6)	9576
294209	222835133	PILOT TRAVEL CENTERS LLC	P O BOX 10146	KNOXVILLE	TN	37939-0146		91805	172	516(c)(6)	9576
294210	222836458	TRANSPORTES JOMIJE SA DE CV	403 INTERAMERICA	LAREDO	TX	78045		1435260	172	301(a)(1)	385686
294211	222849820	MMK TRANSPORT SVC CORP	3311 17TH ST SW	LEHIGH ACRES	FL	33976		2141581	172	502(a)(2)	8681
294212	222851185	DOE AND INGALLS MANAGEMENT LLC	300 JUBILEE DRIVE SUITE 400	PEABODY	MA	01960		216166	172	202(a)(2)	8592
294213	222852471	COWAN SYSTEMS LLC	4555 HOLLINS FERRY ROAD	BALTIMORE	MD	21227		548880	172	516(c)(6)	9576
294214	222852838	FABRIZIA SPIRITS LLC	2 INDUSTRIAL WAY STE 4A	SALEM	NH	03079-5853		3085551	172	502(a)(1)	8680
294221	222859943	EAS GAS AND SUPPLY LLC	4880 HAMMOND INDUSTRIAL HWY	CUMMING	GA	30041		2534041	172	516(c)(6)	9576
294222	222861188	WALTER OIL AND GAS	154 LEESBURG ST	CAMERON	LA	70631			172	516(c)(6)	9576
294223	222861445	DPC ENTERPRISES LP	PO BOX 130468	HOUSTON	TX	77219-0468		763822	172	604	21459
294224	222862373	FERRARA FIRE APPARATUS, INC.	27855 JAMES CHAPEL RD	HOLDEN	LA	70744			172	401	8665
294229	222864797	AWI DELIVERY SERVICES INC	440 KIRTLAND ST SW	GRAND RAPIDS	MI	49507-2331		292905	172	502(a)(1)	8680
294230	222864915	JOHNSON CONTROL BATTERY GROUP	5757 N. GREENBAY AVE	MILWAUKEE	WI	53201			172	504(a)	8682
294232	222865427	HOFF BROS LP GAS CO	5600 N HWY 61	PERRYVILLE	MO	63775		1550928	172	201(d)	8590
294235	222866358	BYLER LOGGING	4819 MOUNTGOMERY RD	ORWELL	OH	44076			172	400(a)	8664
294237	222869196	CENTRAL FREIGHT LINES INC	PO BOX 2638	WACO	TX	76702-2638		117034	172	502(a)(1)	8680
294238	222869737	INTERWEST PAPER	575 W 3615 S	SOUTH SALT LAKE	UT	84115			171	2(k)	323414
294241	222870509	NELSON BROTHERS MINING SERVICES LLC	222 S GILLETTE AVE  SUITE 400	GILLETTE	WY	82716		828794	172	600(c)	9579
294242	222870626	AV EXPRESS LLC	P O BOX 309	MCCAMMON	ID	83250		1495643	172	200(a)	8586
294244	222872297	COMPLETE ENERGY SERVICES INC	4727 GAILLARDIA PKWY STE 250	OKLAHOMA CITY	OK	73142-1926		1316458	172	504(a)	8682
